old_slug,new_slug,old_url,new_url,sku
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw02004a-tbv02403b-tbn01001b-tbw02004atbv02403btbn01001b","set-sen-tam-toto-tbw02004a-kem-van-tbv02403b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw02004a-tbv02403b-tbn01001b-tbw02004atbv02403btbn01001b","/san-pham/set-sen-tam-toto-tbw02004a-kem-van-tbv02403b-van-tbn01001b","TBW02004A/TBV02403B/TBN01001B"
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-global-fittings-toto-tbw02004a-tbw02004atbw02006atbg02001btbv02402btbn01001bx2tbv02105btbw02013btbw07019a","set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02004a-bat-sen-tbw02006a-van-tbv02402b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-global-fittings-toto-tbw02004a-tbw02004atbw02006atbg02001btbv02402btbn01001bx2tbv02105btbw02013btbw07019a","/san-pham/set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02004a-bat-sen-tbw02006a-van-tbv02402b-van-tbn01001b","TBW02004A/TBW02006A/TBG02001B/TBV02402B/TBN01001B("
"set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw02004a-tbw02006a-tbw02004atbw02006atbw07019atbw08009atbg02304batbn01001b","set-sen-tam-toto-tbg02304ba-kem-bat-sen-tbw02004a-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw08009a","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw02004a-tbw02006a-tbw02004atbw02006atbw07019atbw08009atbg02304batbn01001b","/san-pham/set-sen-tam-toto-tbg02304ba-kem-bat-sen-tbw02004a-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw08009a","TBW02004A/TBW02006A/TBW07019A/TBW08009A/TBG02304BA"
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw02004a-tbw02004atbw02006atbw07019atbw08009atbg10001btbv02102btbn01101btbv02401btbn01001b","set-sen-tam-toto-tbg10001b-kem-bat-sen-tbw02004a-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw08009a","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw02004a-tbw02004atbw02006atbw07019atbw08009atbg10001btbv02102btbn01101btbv02401btbn01001b","/san-pham/set-sen-tam-toto-tbg10001b-kem-bat-sen-tbw02004a-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw08009a","TBW02004A/TBW02006A/TBW07019A/TBW08009A/TBG10001B/"
"set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw02005a-tbw02013b-tbg02303ba-tbn01001b-tbw02005atbw02013btbg02303batbn01001b","set-sen-tam-toto-tbg02303ba-kem-bat-sen-tbw02005a-bat-sen-tbw02013b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw02005a-tbw02013b-tbg02303ba-tbn01001b-tbw02005atbw02013btbg02303batbn01001b","/san-pham/set-sen-tam-toto-tbg02303ba-kem-bat-sen-tbw02005a-bat-sen-tbw02013b-van-tbn01001b","TBW02005A/TBW02013B/TBG02303BA/TBN01001B"
"set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw02005a-tbw07019a-tbw02013b-tbg02303ba-tbn01001b-tbw02005atbw07019atbw02013btbg02303batbn01001b","set-sen-tam-toto-tbg02303ba-kem-bat-sen-tbw02005a-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw02005a-tbw07019a-tbw02013b-tbg02303ba-tbn01001b-tbw02005atbw07019atbw02013btbg02303batbn01001b","/san-pham/set-sen-tam-toto-tbg02303ba-kem-bat-sen-tbw02005a-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbn01001b","TBW02005A/TBW07019A/TBW02013B/TBG02303BA/TBN01001B"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw02005a-tbw07019a-tbw02013b-tbv02403b-tbn01001b-tbw02005atbw07019atbw02013btbv02403btbn01001b","set-sen-tam-toto-tbw02005a-kem-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbv02403b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw02005a-tbw07019a-tbw02013b-tbv02403b-tbn01001b-tbw02005atbw07019atbw02013btbv02403btbn01001b","/san-pham/set-sen-tam-toto-tbw02005a-kem-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbv02403b-van-tbn01001b","TBW02005A/TBW07019A/TBW02013B/TBV02403B/TBN01001B"
"set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw02006a-tbw02006atbg02001btbw02013btbg02304batbn01001b","set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02006a-bat-sen-tbw02013b-voi-sen-tbg02304ba-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw02006a-tbw02006atbg02001btbw02013btbg02304batbn01001b","/san-pham/set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02006a-bat-sen-tbw02013b-voi-sen-tbg02304ba-van-tbn01001b","TBW02006A/TBG02001B/TBW02013B/TBG02304BA/TBN01001B"
"set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw02006a-tbg02001b-tbw02006atbg02001btbw07019atbw02013btbg02304batbn01001b","set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw02013b-voi-sen-tbg02304ba","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw02006a-tbg02001b-tbw02006atbg02001btbw07019atbw02013btbg02304batbn01001b","/san-pham/set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw02013b-voi-sen-tbg02304ba","TBW02006A/TBG02001B/TBW07019A/TBW02013B/TBG02304BA"
"set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw02006a-tbg02001b-tbw02006atbg02001btbw07019atbw02013btbv02404btbn01001b","set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbv02404b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw02006a-tbg02001b-tbw02006atbg02001btbw07019atbw02013btbv02404btbn01001b","/san-pham/set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbv02404b","TBW02006A/TBG02001B/TBW07019A/TBW02013B/TBV02404B/"
"set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw02006a-tbw07019a-tbw02013b-tbg02303ba-tbn01001b-tbw02006atbw07019atbw02013btbg02303batbn01001b","set-sen-tam-toto-tbg02303ba-kem-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw02006a-tbw07019a-tbw02013b-tbg02303ba-tbn01001b-tbw02006atbw07019atbw02013btbg02303batbn01001b","/san-pham/set-sen-tam-toto-tbg02303ba-kem-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbn01001b","TBW02006A/TBW07019A/TBW02013B/TBG02303BA/TBN01001B"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw02006a-tbw07019a-tbw02013b-tbv02403b-tbn01001b-tbw02006atbw07019atbw02013btbv02403btbn01001b","set-sen-tam-toto-tbw02006a-kem-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbv02403b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw02006a-tbw07019a-tbw02013b-tbv02403b-tbn01001b-tbw02006atbw07019atbw02013btbv02403btbn01001b","/san-pham/set-sen-tam-toto-tbw02006a-kem-bat-sen-tbw07019a-bat-sen-tbw02013b-van-tbv02403b-van-tbn01001b","TBW02006A/TBW07019A/TBW02013B/TBV02403B/TBN01001B"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw07001a-tbv01407b-tbn01001b-tbw07001atbv01407btbn01001b","set-sen-tam-toto-tbw07001a-kem-van-tbv01407b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw07001a-tbv01407b-tbn01001b-tbw07001atbv01407btbn01001b","/san-pham/set-sen-tam-toto-tbw07001a-kem-van-tbv01407b-van-tbn01001b","TBW07001A/TBV01407B/TBN01001B"
"set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw07001a-tbw01010a-tbw07001atbw01010atbw01016btbw07020atbg03304batbn01001b","set-sen-tam-toto-tbg03304ba-kem-bat-sen-tbw07001a-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw07020a","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw07001a-tbw01010a-tbw07001atbw01010atbw01016btbw07020atbg03304batbn01001b","/san-pham/set-sen-tam-toto-tbg03304ba-kem-bat-sen-tbw07001a-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw07020a","TBW07001A/TBW01010A/TBW01016B/TBW07020A/TBG03304BA"
"set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw07001a-tbw01010a-tbw07001atbw01010atbw01016btbw07020atbv01408btbn01001b","set-sen-tam-toto-tbw07001a-kem-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw07020a-van-tbv01408b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw07001a-tbw01010a-tbw07001atbw01010atbw01016btbw07020atbv01408btbn01001b","/san-pham/set-sen-tam-toto-tbw07001a-kem-bat-sen-tbw01010a-bat-sen-tbw01016b-bat-sen-tbw07020a-van-tbv01408b","TBW07001A/TBW01010A/TBW01016B/TBW07020A/TBV01408B/"
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw07001a-tbw07001atbw01010atbw07019atbw07020atbg02001btbv02105btbn01001btbv02402btbn01001b","set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw07001a-bat-sen-tbw01010a-bat-sen-tbw07019a-bat-sen-tbw07020a","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw07001a-tbw07001atbw01010atbw07019atbw07020atbg02001btbv02105btbn01001btbv02402btbn01001b","/san-pham/set-sen-tam-toto-tbg02001b-kem-bat-sen-tbw07001a-bat-sen-tbw01010a-bat-sen-tbw07019a-bat-sen-tbw07020a","TBW07001A/TBW01010A/TBW07019A/TBW07020A/TBG02001B/"
"set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw07001a-tbw07009a-tbw07001atbw07009atbw01016btbw02013btbg03304batbn01001b","set-sen-tam-toto-tbg03304ba-kem-bat-sen-tbw07001a-bat-sen-tbw07009a-bat-sen-tbw01016b-bat-sen-tbw02013b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw07001a-tbw07009a-tbw07001atbw07009atbw01016btbw02013btbg03304batbn01001b","/san-pham/set-sen-tam-toto-tbg03304ba-kem-bat-sen-tbw07001a-bat-sen-tbw07009a-bat-sen-tbw01016b-bat-sen-tbw02013b","TBW07001A/TBW07009A/TBW01016B/TBW02013B/TBG03304BA"
"set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw07001a-tbw07009a-tbw07001atbw07009atbw01016btbw02013btbv01408btbn01001b","set-sen-tam-toto-tbw07001a-kem-bat-sen-tbw07009a-bat-sen-tbw01016b-bat-sen-tbw02013b-van-tbv01408b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw07001a-tbw07009a-tbw07001atbw07009atbw01016btbw02013btbv01408btbn01001b","/san-pham/set-sen-tam-toto-tbw07001a-kem-bat-sen-tbw07009a-bat-sen-tbw01016b-bat-sen-tbw02013b-van-tbv01408b","TBW07001A/TBW07009A/TBW01016B/TBW02013B/TBV01408B/"
"set-sen-tam-am-tuong-3-duong-nuoc-nong-lanh-toto-tbw07003a-tbw07003atbw01010atbg01001btbg01304batbn01001btbv02103btbn01102btbw02013btbw07019a","set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw07003a-bat-sen-tbw01010a-voi-sen-tbg01304ba-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nong-lanh-toto-tbw07003a-tbw07003atbw01010atbg01001btbg01304batbn01001btbv02103btbn01102btbw02013btbw07019a","/san-pham/set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw07003a-bat-sen-tbw01010a-voi-sen-tbg01304ba-van-tbn01001b","TBW07003A/TBW01010A/TBG01001B/TBG01304BA/TBN01001B"
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw07003a-tbw07003atbw07009atbw07017ax4tbv01102btbn01101btbv01406btbn01001btbw02013btbw07019a","set-sen-tam-toto-tbw07003a-kem-bat-sen-tbw07009a-bat-sen-tbw07017ax4-van-tbv01102b-van-tbn011","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw07003a-tbw07003atbw07009atbw07017ax4tbv01102btbn01101btbv01406btbn01001btbw02013btbw07019a","/san-pham/set-sen-tam-toto-tbw07003a-kem-bat-sen-tbw07009a-bat-sen-tbw07017ax4-van-tbv01102b-van-tbn011","TBW07003A/TBW07009A/TBW07017A(x4)/TBV01102B/TBN011"
"set-sen-tam-am-tuong-3-duong-nuoc-nong-lanh-toto-tbw07004a-tbw07004atbn01002btbw01010atbg09001btbw01016btbw07020atbg01304batbn01001btbv01102btbn01101b","set-sen-tam-toto-tbg09001b-kem-bat-sen-tbw07004a-van-tbn01002b-bat-sen-tbw01010a-bat-sen-tbw01016b","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nong-lanh-toto-tbw07004a-tbw07004atbn01002btbw01010atbg09001btbw01016btbw07020atbg01304batbn01001btbv01102btbn01101b","/san-pham/set-sen-tam-toto-tbg09001b-kem-bat-sen-tbw07004a-van-tbn01002b-bat-sen-tbw01010a-bat-sen-tbw01016b","TBW07004A/TBN01002B/TBW01010A/TBG09001B/TBW01016B/"
"set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw07009a-tbw07009atbg01001btbw01014btbs04304b","set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw07009a-bat-sen-tbw01014b-voi-sen-tbs04304b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw07009a-tbw07009atbg01001btbw01014btbs04304b","/san-pham/set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw07009a-bat-sen-tbw01014b-voi-sen-tbs04304b","TBW07009A/TBG01001B/TBW01014B/TBS04304B"
"set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw07009a-tbg01001b-tbw07009atbg01001btbw01016btbw01014btbv01408btbn01001b","set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw07009a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01408b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw07009a-tbg01001b-tbw07009atbg01001btbw01016btbw01014btbv01408btbn01001b","/san-pham/set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw07009a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01408b","TBW07009A/TBG01001B/TBW01016B/TBW01014B/TBV01408B/"
"set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw07009a-tbw01016b-tbw01014b-tbg01303ba-tbn01001b-tbw07009atbw01016btbw01014btbg01303batbn01001b","set-sen-tam-toto-tbg01303ba-kem-bat-sen-tbw07009a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw07009a-tbw01016b-tbw01014b-tbg01303ba-tbn01001b-tbw07009atbw01016btbw01014btbg01303batbn01001b","/san-pham/set-sen-tam-toto-tbg01303ba-kem-bat-sen-tbw07009a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbn01001b","TBW07009A/TBW01016B/TBW01014B/TBG01303BA/TBN01001B"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw07009a-tbw01016b-tbw01014b-tbv01407b-tbn01001b-tbw07009atbw01016btbw01014btbv01407btbn01001b","set-sen-tam-toto-tbw07009a-kem-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01407b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw07009a-tbw01016b-tbw01014b-tbv01407b-tbn01001b-tbw07009atbw01016btbw01014btbv01407btbn01001b","/san-pham/set-sen-tam-toto-tbw07009a-kem-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01407b-van-tbn01001b","TBW07009A/TBW01016B/TBW01014B/TBV01407B/TBN01001B"
"set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw07012a-tbg01001b-tbw07012atbg01001btbw01016btbw02013btbv01408btbn01001b","set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw07012a-bat-sen-tbw01016b-bat-sen-tbw02013b-van-tbv01408b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw07012a-tbg01001b-tbw07012atbg01001btbw01016btbw02013btbv01408btbn01001b","/san-pham/set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw07012a-bat-sen-tbw01016b-bat-sen-tbw02013b-van-tbv01408b","TBW07012A/TBG01001B/TBW01016B/TBW02013B/TBV01408B/"
"set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw07012a-tbw07012atbg01001btbw02013btbs04304b","set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw07012a-bat-sen-tbw02013b-voi-sen-tbs04304b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nong-lanh-toto-tbw07012a-tbw07012atbg01001btbw02013btbs04304b","/san-pham/set-sen-tam-toto-tbg01001b-kem-bat-sen-tbw07012a-bat-sen-tbw02013b-voi-sen-tbs04304b","TBW07012A/TBG01001B/TBW02013B/TBS04304B"
"set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw07012a-tbw01016b-tbw01014b-tbg01303ba-tbn01001b-tbw07012atbw01016btbw01014btbg01303batbn01001b","set-sen-tam-toto-tbg01303ba-kem-bat-sen-tbw07012a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nong-lanh-toto-tbw07012a-tbw01016b-tbw01014b-tbg01303ba-tbn01001b-tbw07012atbw01016btbw01014btbg01303batbn01001b","/san-pham/set-sen-tam-toto-tbg01303ba-kem-bat-sen-tbw07012a-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbn01001b","TBW07012A/TBW01016B/TBW01014B/TBG01303BA/TBN01001B"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw07012a-tbw01016b-tbw01014b-tbv01407b-tbn01001b-tbw07012atbw01016btbw01014btbv01407btbn01001b","set-sen-tam-toto-tbw07012a-kem-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01407b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw07012a-tbw01016b-tbw01014b-tbv01407b-tbn01001b-tbw07012atbw01016btbw01014btbv01407btbn01001b","/san-pham/set-sen-tam-toto-tbw07012a-kem-bat-sen-tbw01016b-bat-sen-tbw01014b-van-tbv01407b-van-tbn01001b","TBW07012A/TBW01016B/TBW01014B/TBV01407B/TBN01001B"
"set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw08001a-tbv02403b-tbn01001b-tbw08001atbv02403btbn01001b","set-sen-tam-toto-tbw08001a-kem-van-tbv02403b-van-tbn01001b","/san-pham/set-sen-tam-am-tuong-1-duong-nuoc-nhiet-do-toto-tbw08001a-tbv02403b-tbn01001b-tbw08001atbv02403btbn01001b","/san-pham/set-sen-tam-toto-tbw08001a-kem-van-tbv02403b-van-tbn01001b","TBW08001A/TBV02403B/TBN01001B"
"set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw08001a-tbw02006a-tbw08001atbw02006atbw07019atbw08009atbv02406btbn01001b","set-sen-tam-toto-tbw08001a-kem-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw08009a-van-tbv02406b","/san-pham/set-sen-tam-am-tuong-2-duong-nuoc-nhiet-do-toto-tbw08001a-tbw02006a-tbw08001atbw02006atbw07019atbw08009atbv02406btbn01001b","/san-pham/set-sen-tam-toto-tbw08001a-kem-bat-sen-tbw02006a-bat-sen-tbw07019a-bat-sen-tbw08009a-van-tbv02406b","TBW08001A/TBW02006A/TBW07019A/TBW08009A/TBV02406B/"
"set-sen-tam-am-tuong-3-duong-nuoc-nong-lanh-toto-tbw08003a1-tbw08003a1tbw02006atbg10001btbg10304vatbn01001btbv02103btbn01102btbw08010a","set-sen-tam-toto-tbg10001b-kem-bat-sen-tbw08003a1-bat-sen-tbw02006a-voi-sen-tbg10304va-van-tbn01001","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nong-lanh-toto-tbw08003a1-tbw08003a1tbw02006atbg10001btbg10304vatbn01001btbv02103btbn01102btbw08010a","/san-pham/set-sen-tam-toto-tbg10001b-kem-bat-sen-tbw08003a1-bat-sen-tbw02006a-voi-sen-tbg10304va-van-tbn01001","TBW08003A1/TBW02006A/TBG10001B/TBG10304VA/TBN01001"
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw08003a1-tbw08003a1tbw08008ax4tbw02006atbw08009atbw07018atbv02105btbn01001bx2tbv02402b","set-sen-tam-toto-tbw08003a1-kem-bat-sen-tbw08008ax4-bat-sen-tbw02006a-bat-sen-tbw08009a-bat-sen-tbw07","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-toto-tbw08003a1-tbw08003a1tbw08008ax4tbw02006atbw08009atbw07018atbv02105btbn01001bx2tbv02402b","/san-pham/set-sen-tam-toto-tbw08003a1-kem-bat-sen-tbw08008ax4-bat-sen-tbw02006a-bat-sen-tbw08009a-bat-sen-tbw07","TBW08003A1/TBW08008A(x4)/TBW02006A/TBW08009A/TBW07"
"set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-z-series-toto-tbw08004a-tbw08004atbn01002btbw02006atbg07001btbw07018atbw08009atbv02406btbn01001bx2tbv02105b","set-sen-tam-toto-tbg07001b-kem-bat-sen-tbw08004a-van-tbn01002b-bat-sen-tbw02006a-bat-sen-tbw07018a","/san-pham/set-sen-tam-am-tuong-3-duong-nuoc-nhiet-do-z-series-toto-tbw08004a-tbw08004atbn01002btbw02006atbg07001btbw07018atbw08009atbv02406btbn01001bx2tbv02105b","/san-pham/set-sen-tam-toto-tbg07001b-kem-bat-sen-tbw08004a-van-tbn01002b-bat-sen-tbw02006a-bat-sen-tbw07018a","TBW08004A/TBN01002B/TBW02006A/TBG07001B/TBW07018A/"
"sen-cay-tam-dung-nong-lanh-toto-dm907cs-tvsm104nsr-tvsm104nsrdm907cs","sen-cay-tam-dung-nong-lanh-toto-dm907cs-kem-voi-sen-tvsm104nsr","/san-pham/sen-cay-tam-dung-nong-lanh-toto-dm907cs-tvsm104nsr-tvsm104nsrdm907cs","/san-pham/sen-cay-tam-dung-nong-lanh-toto-dm907cs-kem-voi-sen-tvsm104nsr","TVSM104NSR/DM907CS"
"tay-gat-caesar-12810mcw12812ecu-s16110eaa-12810mcw12812ecu-s16110eaa","tay-gat-caesar-12810mcw-kem-day-sen-12812ecu-s-day-sen-16110eaa","/san-pham/tay-gat-caesar-12810mcw12812ecu-s16110eaa-12810mcw12812ecu-s16110eaa","/san-pham/tay-gat-caesar-12810mcw-kem-day-sen-12812ecu-s-day-sen-16110eaa","12810MCW/12812ECU-S/16110EAA"
"tay-gat-caesar-12813ecw116110eaa12314ecc-s-12813ecw116110eaa12314ecc-s","tay-gat-caesar-12813ecw-kem-day-sen-116110eaa-day-sen-12314ecc-s","/san-pham/tay-gat-caesar-12813ecw116110eaa12314ecc-s-12813ecw116110eaa12314ecc-s","/san-pham/tay-gat-caesar-12813ecw-kem-day-sen-116110eaa-day-sen-12314ecc-s","12813ECW/116110EAA/12314ECC-S"
"tay-gat-caesar-s498-1s498-2-s498-1s498-2","tay-gat-caesar-s498-1-kem-day-sen-s498-2","/san-pham/tay-gat-caesar-s498-1s498-2-s498-1s498-2","/san-pham/tay-gat-caesar-s498-1-kem-day-sen-s498-2","S498-1/S498-2"
"tay-sen-caesar-sh11050211mcw-sh11050211mcw","tay-sen-caesar-sh110-kem-day-sen-50211mcw","/san-pham/tay-sen-caesar-sh11050211mcw-sh11050211mcw","/san-pham/tay-sen-caesar-sh110-kem-day-sen-50211mcw","SH110/50211MCW"
"tay-sen-caesar-sh21150211mcw-sh21150211mcw","tay-sen-caesar-sh211-kem-day-sen-50211mcw","/san-pham/tay-sen-caesar-sh21150211mcw-sh21150211mcw","/san-pham/tay-sen-caesar-sh211-kem-day-sen-50211mcw","SH211/50211MCW"
"tay-sen-caesar-sh51050211mcw-sh51050211mcw","tay-sen-caesar-sh510-kem-day-sen-50211mcw","/san-pham/tay-sen-caesar-sh51050211mcw-sh51050211mcw","/san-pham/tay-sen-caesar-sh510-kem-day-sen-50211mcw","SH510/50211MCW"
